# x86 instruction set description version 0.2, 2023-03-05
# Based on Intel Instruction Set Reference #325383-078US, December 2022.
# https://golang.org/x/arch/x86/x86spec
"BTS r/m64, imm8","BTSQ imm8, r/m64","btsq imm8, r/m64","REX.W 0F BA /5 ib","N.E.","V","","","","Y","64","Store selected bit in CF flag and set."
"BTS r/m64, r64","BTSQ r64, r/m64","btsq r64, r/m64","REX.W 0F AB /r","N.E.","V","","","","Y","64","Store selected bit in CF flag and set."
"BZHI r32a, r/m32, r32b","BZHIL r32b, r/m32, r32a","bzhil r32b, r/m32, r32a","VEX.LZ.0F38.W0 F5 /r","V","V","BMI2","","","Y","32","Zero bits in r/m32 starting with the position in r32b, write result to r32a."
"BZHI r64a, r/m64, r64b","BZHIQ r64b, r/m64, r64a","bzhiq r64b, r/m64, r64a","VEX.LZ.0F38.W1 F5 /r","N.E.","V","BMI2","","","Y","64","Zero bits in r/m64 starting with the position in r64b, write result to r64a."
"CALL r/m16","CALLW* r/m16","callw* r/m16","FF /2","V","N.E.","","operand16","","Y","16","Call near, absolute indirect, address given in r/m16."
"CALL r/m32","CALLL* r/m32","calll* r/m32","FF /2","V","N.E.","","operand32","","Y","32","Call near, absolute indirect, address given in r/m32."
"CALL r/m64","CALLQ* r/m64","callq* r/m64","FF /2","N.E.","V","","","","Y","64","Call near, absolute indirect, address given in r/m64."
"CALL rel16","CALL rel16","call rel16","E8 cw","V","N.S.","","operand16","r","Y","","Call near, relative, displacement relative to next instruction."
"CALL rel32","CALL rel32","call rel32","E8 cd","V","V","","operand32","r","Y","","Call near, relative, displacement relative to next instruction. 32-bit displacement sign extended to 64-bits in 64-bit mode."
"CALL rel32","CALL rel32","call rel32","E8 cd","N.S.","V","","operand16,operand64","r","Y","",""
"CALL_FAR m16:16","LCALLW* m16:16","lcallw* m16:16","FF /3","V","V","","operand16","","Y","","Call far, absolute indirect address given in m16:16. In 32-bit mode: if selector points to a gate, then RIP = 32-bit zero extended displacement taken from gate; else RIP = zero extended 16-bit offset from far pointer referenced in the instruction."
"CALL_FAR m16:32","LCALLL* m16:32","lcalll* m16:32","FF /3","V","V","","operand32","","Y","","In 64-bit mode: If selector points to a gate, then RIP = 64-bit displacement taken from gate; else RIP = zero extended 32-bit offset from far pointer referenced in the instruction."
"CALL_FAR m16:64","LCALLQ* m16:64","lcallq* m16:64","REX.W FF /3","N.E.","V","","","","Y","","In 64-bit mode: If selector points to a gate, then RIP = 64-bit displacement taken from gate; else RIP = 64-bit offset from far pointer referenced in the instruction."
"CALL_FAR ptr16:16","LCALLW ptr16:16","lcallw ptr16:16","9A cd","V","I","","operand16","","Y","","Call far, absolute, address given in operand."
"CALL_FAR ptr16:32","LCALLL ptr16:32","lcalll ptr16:32","9A cp","V","I","","operand32","","Y","","Call far, absolute, address given in operand."
"CBW","CBW","cbtw","98","V","V","","operand16","","","","AX := sign-extend of AL."
"CDQ","CDQ","cltd","99","V","V","","operand32","","","","EDX:EAX := sign-extend of EAX."
"CDQE","CDQE","cltq","REX.W 98","N.E.","V","","","","","","RAX := sign-extend of EAX."
"CLAC","CLAC","clac","NP 0F 01 CA","V","V","SMAP","","","","","Clear the AC flag in the EFLAGS register."
"CLC","CLC","clc","F8","V","V","","","","","","Clear CF flag."
"CLD","CLD","cld","FC","V","V","","","","","","Clear DF flag."
"CLDEMOTE m8","CLDEMOTE m8","cldemote m8","NP 0F 1C /0","V","V","CLDEMOTE","","","","","Hint to hardware to move the cache line containing m8 to a more distant level of the cache without writing back to mem- ory."
"CLI","CLI","cli","FA","V","V","","","","","","Clear interrupt flag; interrupts disabled when interrupt flag cleared."
"CLRSSBSY m64","CLRSSBSY m64","clrssbsy m64","F3 0F AE /6","V","V","CET_SS","","","","","Clear busy flag in supervisor shadow stack token reference by m64."
"CLTS","CLTS","clts","0F 06","V","V","","","","","","Clears TS flag in CR0."
"CLWB m8","CLWB m8","clwb m8","66 0F AE /6","V","V","CLWB","","","","","Writes back modified cache line containing m8, and may retain the line in cache hierarchy in non-modified state."
"CMC","CMC","cmc","F5","V","V","","","","","","Complement CF flag."
"CMOVA r16, r/m16","CMOVWHI r/m16, r16","cmovaw r/m16, r16","0F 47 /r","V","V","","operand16","","Y","16","Move if above (CF=0 and ZF=0)."
"CMOVA r32, r/m32","CMOVLHI r/m32, r32","cmoval r/m32, r32","0F 47 /r","V","V","","operand32","","Y","32","Move if above (CF=0 and ZF=0)."
"CMOVA r64, r/m64","CMOVQHI r/m64, r64","cmovaq r/m64, r64","REX.W 0F 47 /r","N.E.","V","","","","Y","64","Move if above (CF=0 and ZF=0)."
"CMOVAE r16, r/m16","CMOVWCC r/m16, r16","cmovaew r/m16, r16","0F 43 /r","V","V","","operand16","","Y","16","Move if above or equal (CF=0)."
"CMOVAE r32, r/m32","CMOVLCC r/m32, r32","cmovael r/m32, r32","0F 43 /r","V","V","","operand32","","Y","32","Move if above or equal (CF=0)."
"CMOVAE r64, r/m64","CMOVQCC r/m64, r64","cmovaeq r/m64, r64","REX.W 0F 43 /r","N.E.","V","","","","Y","64","Move if above or equal (CF=0)."
"CMOVB r16, r/m16","CMOVWCS r/m16, r16","cmovbw r/m16, r16","0F 42 /r","V","V","","operand16","","Y","16","Move if below (CF=1)."
"CMOVB r32, r/m32","CMOVLCS r/m32, r32","cmovbl r/m32, r32","0F 42 /r","V","V","","operand32","","Y","32","Move if below (CF=1)."
"CMOVB r64, r/m64","CMOVQCS r/m64, r64","cmovbq r/m64, r64","REX.W 0F 42 /r","N.E.","V","","","","Y","64","Move if below (CF=1)."
"CMOVBE r16, r/m16","CMOVWLS r/m16, r16","cmovbew r/m16, r16","0F 46 /r","V","V","","operand16","","Y","16","Move if below or equal (CF=1 or ZF=1)."
"CMOVBE r32, r/m32","CMOVLLS r/m32, r32","cmovbel r/m32, r32","0F 46 /r","V","V","","operand32","","Y","32","Move if below or equal (CF=1 or ZF=1)."
"CMOVBE r64, r/m64","CMOVQLS r/m64, r64","cmovbeq r/m64, r64","REX.W 0F 46 /r","N.E.","V","","","","Y","64","Move if below or equal (CF=1 or ZF=1)."
"CMOVC r16, r/m16","CMOVC r/m16, r16","cmovc r/m16, r16","0F 42 /r","V","V","","operand16,pseudo","","","","Move if carry (CF=1)."
"CMOVC r32, r/m32","CMOVC r/m32, r32","cmovc r/m32, r32","0F 42 /r","V","V","","operand32,pseudo","","","","Move if carry (CF=1)."
"CMOVC r64, r/m64","CMOVC r/m64, r64","cmovc r/m64, r64","REX.W 0F 42 /r","N.E.","V","","pseudo","","","","Move if carry (CF=1)."
"CMOVE r16, r/m16","CMOVWEQ r/m16, r16","cmovew r/m16, r16","0F 44 /r","V","V","","operand16","","Y","16","Move if equal (ZF=1)."
"CMOVE r32, r/m32","CMOVLEQ r/m32, r32","cmovel r/m32, r32","0F 44 /r","V","V","","operand32","","Y","32","Move if equal (ZF=1)."
"CMOVE r64, r/m64","CMOVQEQ r/m64, r64","cmoveq r/m64, r64","REX.W 0F 44 /r","N.E.","V","","","","Y","64","Move if equal (ZF=1)."
"CMOVG r16, r/m16","CMOVWGT r/m16, r16","cmovgw r/m16, r16","0F 4F /r","V","V","","operand16","","Y","16","Move if greater (ZF=0 and SF=OF)."
"CMOVG r32, r/m32","CMOVLGT r/m32, r32","cmovgl r/m32, r32","0F 4F /r","V","V","","operand32","","Y","32","Move if greater (ZF=0 and SF=OF)."
"CMP AL, imm8","CMPB AL, imm8","cmpb imm8, AL","3C ib","V","V","","","","Y","8","Compare imm8 with AL."
"CMP AX, imm16","CMPW AX, imm16","cmpw imm16, AX","3D iw","V","V","","operand16","","Y","16","Compare imm16 with AX."
"CMP EAX, imm32","CMPL EAX, imm32","cmpl imm32, EAX","3D id","V","V","","operand32","","Y","32","Compare imm32 with EAX."
"CMP RAX, imm32","CMPQ RAX, imm32","cmpq imm32, RAX","REX.W 3D id","N.E.","V","","","","Y","64","Compare imm32 sign-extended to 64-bits with RAX."
"CMP r/m16, imm16","CMPW r/m16, imm16","cmpw imm16, r/m16","81 /7 iw","V","V","","operand16","","Y","16","Compare imm16 with r/m16."
"CMP r/m16, imm8","CMPW r/m16, imm8","cmpw imm8, r/m16","83 /7 ib","V","V","","operand16","","Y","16","Compare imm8 with r/m16."
"CMP r/m16, r16","CMPW r/m16, r16","cmpw r16, r/m16","39 /r","V","V","","operand16","","Y","16","Compare r16 with r/m16."
"CMP r/m32, imm32","CMPL r/m32, imm32","cmpl imm32, r/m32","81 /7 id","V","V","","operand32","","Y","32","Compare imm32 with r/m32."
"CMP r/m32, imm8","CMPL r/m32, imm8","cmpl imm8, r/m32","83 /7 ib","V","V","","operand32","","Y","32","Compare imm8 with r/m32."
"CMP r/m32, r32","CMPL r/m32, r32","cmpl r32, r/m32","39 /r","V","V","","operand32","","Y","32","Compare r32 with r/m32."
"CMP r/m64, imm32","CMPQ r/m64, imm32","cmpq imm32, r/m64","REX.W 81 /7 id","N.E.","V","","","","Y","64","Compare imm32 sign-extended to 64-bits with r/m64."
"CMP r/m64, imm8","CMPQ r/m64, imm8","cmpq imm8, r/m64","REX.W 83 /7 ib","N.E.","V","","","","Y","64","Compare imm8 with r/m64."
"CMP r/m64, r64","CMPQ r/m64, r64","cmpq r64, r/m64","REX.W 39 /r","N.E.","V","","","","Y","64","Compare r64 with r/m64."
"CMP r/m8, imm8","CMPB r/m8, imm8","cmpb imm8, r/m8","80 /7 ib","V","V","","","","Y","8","Compare imm8 with r/m8."
"CMP r/m8, imm8","CMPB r/m8, imm8","cmpb imm8, r/m8","REX 80 /7 ib","N.E.","V","","pseudo64","","Y","8","Compare imm8 with r/m8."
"CMP r/m8, r8","CMPB r/m8, r8","cmpb r8, r/m8","38 /r","V","V","","","","Y","8","Compare r8 with r/m8."
"CMP r/m8, r8","CMPB r/m8, r8","cmpb r8, r/m8","REX 38 /r","N.E.","V","","pseudo64","","Y","8","Compare r8 with r/m8."
"CMP r16, r/m16","CMPW r16, r/m16","cmpw r/m16, r16","3B /r","V","V","","operand16","","Y","16","Compare r/m16 with r16."
"CMP r32, r/m32","CMPL r32, r/m32","cmpl r/m32, r32","3B /r","V","V","","operand32","","Y","32","Compare r/m32 with r32."
"CMP r64, r/m64","CMPQ r64, r/m64","cmpq r/m64, r64","REX.W 3B /r","N.E.","V","","","","Y","64","Compare r/m64 with r64."
"CMP r8, r/m8","CMPB r8, r/m8","cmpb r/m8, r8","3A /r","V","V","","","","Y","8","Compare r/m8 with r8."
"CMP r8, r/m8","CMPB r8, r/m8","cmpb r/m8, r8","REX 3A /r","N.E.","V","","pseudo64","","Y","8","Compare r/m8 with r8."
"CMPPD xmm1, xmm2/m128, imm8","CMPPD imm8, xmm1, xmm2/m128","cmppd imm8, xmm2/m128, xmm1","66 0F C2 /r ib","V","V","SSE2","","","","","Compare packed double precision floating-point values in xmm2/m128 and xmm1 using bits 2:0 of imm8 as a comparison predicate."
"CMPPS xmm1, xmm2/m128, imm8","CMPPS imm8, xmm1, xmm2/m128","cmpps imm8, xmm2/m128, xmm1","NP 0F C2 /r ib","V","V","SSE","","","","","Compare packed single precision floating-point values in xmm2/m128 and xmm1 using bits 2:0 of imm8 as a comparison predicate."
"CMPSB","CMPSB","cmpsb","A6","V","V","","","","","","For legacy mode, compare byte at address DS:(E)SI with byte at address ES:(E)DI; For 64-bit mode compare byte at address (R|E)SI with byte at address (R|E)DI. The status flags are set accordingly."
"CMPSD","CMPSL","cmpsl","A7","V","V","","operand32","","","","For legacy mode, compare dword at address DS:(E)SI with dword at address ES:(E)DI; For 64-bit mode compare dword at address (R|E)SI with dword at address (R|E)DI. The status flags are set accordingly."
"CMPSD xmm1, xmm2/m64, imm8","CMPSD imm8, xmm1, xmm2/m64","cmpsd imm8, xmm2/m64, xmm1","F2 0F C2 /r ib","V","V","SSE2","","","","","Compare low double precision floating-point value in xmm2/m64 and xmm1 using bits 2:0 of imm8 as comparison predicate."
"CMPSQ","CMPSQ","cmpsq","REX.W A7","N.E.","V","","","","","","Compares quadword at address (R|E)SI with quadword at address (R|E)DI and sets the status flags accordingly."
"CMPSS xmm1, xmm2/m32, imm8","CMPSS imm8, xmm1, xmm2/m32","cmpss imm8, xmm2/m32, xmm1","F3 0F C2 /r ib","V","V","SSE","","","","","Compare low single precision floating-point value in xmm2/m32 and xmm1 using bits 2:0 of imm8 as comparison predicate."
"CMPSW","CMPSW","cmpsw","A7","V","V","","operand16","","","","For legacy mode, compare word at address DS:(E)SI with word at address ES:(E)DI; For 64-bit mode compare word at address (R|E)SI with word at address (R|E)DI. The status flags are set accordingly."
"CMPXCHG r/m16, r16","CMPXCHGW r16, r/m16","cmpxchgw r16, r/m16","0F B1 /r","V","V","","operand16","","Y","16","Compare AX with r/m16. If equal, ZF is set and r16 is loaded into r/m16. Else, clear ZF and load r/m16 into AX."
"CMPXCHG r/m32, r32","CMPXCHGL r32, r/m32","cmpxchgl r32, r/m32","0F B1 /r","V","V","","operand32","","Y","32","Compare EAX with r/m32. If equal, ZF is set and r32 is loaded into r/m32. Else, clear ZF and load r/m32 into EAX."
"CMPXCHG r/m64, r64","CMPXCHGQ r64, r/m64","cmpxchgq r64, r/m64","REX.W 0F B1 /r","N.E.","V","","","","Y","64","Compare RAX with r/m64. If equal, ZF is set and r64 is loaded into r/m64. Else, clear ZF and load r/m64 into RAX."
"CMPXCHG r/m8, r8","CMPXCHGB r8, r/m8","cmpxchgb r8, r/m8","0F B0 /r","V","V","","","","Y","8","Compare AL with r/m8. If equal, ZF is set and r8 is loaded into r/m8. Else, clear ZF and load r/m8 into AL."
"CMPXCHG r/m8, r8","CMPXCHGB r8, r/m8","cmpxchgb r8, r/m8","REX 0F B0 /r","N.E.","V","","pseudo64","","Y","8","Compare AL with r/m8. If equal, ZF is set and r8 is loaded into r/m8. Else, clear ZF and load r/m8 into AL."
"CMPXCHG16B m128","CMPXCHG16B m128","cmpxchg16b m128","REX.W 0F C7 /1","N.E.","V","","","","","","Compare RDX:RAX with m128. If equal, set ZF and load RCX:RBX into m128. Else, clear ZF and load m128 into RDX:RAX."
"CMPXCHG8B m64","CMPXCHG8B m64","cmpxchg8b m64","0F C7 /1","V","V","","operand16,operand32","","","","Compare EDX:EAX with m64. If equal, set ZF and load ECX:EBX into m64. Else, clear ZF and load m64 into EDX:EAX."
"COMISD xmm1, xmm2/m64","COMISD xmm2/m64, xmm1","comisd xmm2/m64, xmm1","66 0F 2F /r","V","V","SSE2","","","","","Compare low double precision floating-point values in xmm1 and xmm2/mem64 and set the EFLAGS flags accordingly."
"COMISS xmm1, xmm2/m32","COMISS xmm2/m32, xmm1","comiss xmm2/m32, xmm1","NP 0F 2F /r","V","V","SSE","","","","","Compare low single precision floating-point values in xmm1 and xmm2/mem32 and set the EFLAGS flags accordingly."
"CPUID","CPUID","cpuid","0F A2","V","V","486","","","","","Returns processor identification and feature information to the EAX, EBX, ECX, and EDX registers, as determined by input entered in EAX (in some cases, ECX as well)."
"CQO","CQO","cqto","REX.W 99","N.E.","V","","","","","","RDX:RAX:= sign-extend of RAX."
"CRC32 r32, r/m16","CRC32W r/m16, r32","crc32w r/m16, r32","F2 0F 38 F1 /r","V","V","","operand16","","Y","16","Accumulate CRC32 on r/m16."
"CRC32 r32, r/m32","CRC32L r/m32, r32","crc32l r/m32, r32","F2 0F 38 F1 /r","V","V","","operand32","","Y","32","Accumulate CRC32 on r/m32."
"CRC32 r32, r/m8","CRC32B r/m8, r32","crc32b r/m8, r32","F2 0F 38 F0 /r","V","V","","operand16,operand32","","Y","8","Accumulate CRC32 on r/m8."
"CRC32 r32, r/m8","CRC32B r/m8, r32","crc32b r/m8, r32","F2 REX 0F 38 F0 /r","N.E.","V","","pseudo64","","Y","8","Accumulate CRC32 on r/m8."
"CRC32 r64, r/m64","CRC32Q r/m64, r64","crc32q r/m64, r64","F2 REX.W 0F 38 F1 /r","N.E.","V","","","","Y","64","Accumulate CRC32 on r/m64."
"CRC32 r64, r/m8","CRC32B r/m8, r64","crc32b r/m8, r64","F2 REX.W 0F 38 F0 /r","N.E.","V","","","","Y","8","Accumulate CRC32 on r/m8."
"CVTDQ2PD xmm1, xmm2/m64","CVTPL2PD xmm2/m64, xmm1","cvtdq2pd xmm2/m64, xmm1","F3 0F E6 /r","V","V","SSE2","","","","","Convert two packed signed doubleword integers from xmm2/mem to two packed double precision floating- point values in xmm1."
"CVTPD2PI mm, xmm/m128","CVTPD2PI xmm/m128, mm","cvtpd2pi xmm/m128, mm","66 0F 2D /r","V","V","SSE2","","","","","Convert two packed double precision floating- point values from xmm/m128 to two packed signed doubleword integers in mm."
"CVTPD2PS xmm1, xmm2/m128","CVTPD2PS xmm2/m128, xmm1","cvtpd2ps xmm2/m128, xmm1","66 0F 5A /r","V","V","SSE2","","","","","Convert two packed double precision floating-point values in xmm2/mem to two single precision floating-point values in xmm1."
"CVTPI2PD xmm, mm/m64","CVTPI2PD mm/m64, xmm","cvtpi2pd mm/m64, xmm","66 0F 2A /r","V","V","","","","","","Convert two packed signed doubleword integers from mm/mem64 to two packed double precision floating-point values in xmm."
"CVTPI2PS xmm, mm/m64","CVTPI2PS mm/m64, xmm","cvtpi2ps mm/m64, xmm","NP 0F 2A /r","V","V","","","","","","Convert two signed doubleword integers from mm/m64 to two single precision floating-point values in xmm."
"CVTPS2DQ xmm1, xmm2/m128","CVTPS2PL xmm2/m128, xmm1","cvtps2dq xmm2/m128, xmm1","66 0F 5B /r","V","V","SSE2","","","","","Convert four packed single precision floating-point values from xmm2/mem to four packed signed doubleword values in xmm1."
"CVTPS2PD xmm1, xmm2/m64","CVTPS2PD xmm2/m64, xmm1","cvtps2pd xmm2/m64, xmm1","NP 0F 5A /r","V","V","SSE2","","","","","Convert two packed single precision floating-point values in xmm2/m64 to two packed double precision floating-point values in xmm1."
"CVTPS2PI mm, xmm/m64","CVTPS2PI xmm/m64, mm","cvtps2pi xmm/m64, mm","NP 0F 2D /r","V","V","","","","","","Convert two packed single precision floating- point values from xmm/m64 to two packed signed doubleword integers in mm."
"CVTSD2SI r32, xmm1/m64","CVTSD2SL xmm1/m64, r32","cvtsd2si xmm1/m64, r32","F2 0F 2D /r","V","V","SSE2","operand16,operand32","","Y","32","Convert one double precision floating-point value from xmm1/m64 to one signed doubleword integer r32."
"CVTSD2SI r64, xmm1/m64","CVTSD2SL xmm1/m64, r64","cvtsd2siq xmm1/m64, r64","F2 REX.W 0F 2D /r","N.E.","V","SSE2","","","Y","64","Convert one double precision floating-point value from xmm1/m64 to one signed quadword integer sign- extended into r64."
"CVTSD2SS xmm1, xmm2/m64","CVTSD2SS xmm2/m64, xmm1","cvtsd2ss xmm2/m64, xmm1","F2 0F 5A /r","V","V","SSE2","","","","","Convert one double precision floating-point value in xmm2/m64 to one single precision floating-point value in xmm1."
"CVTSI2SD xmm1, r/m32","CVTSL2SD r/m32, xmm1","cvtsi2sdl r/m32, xmm1","F2 0F 2A /r","V","V","SSE2","operand16,operand32","","Y","32","Convert one signed doubleword integer from r32/m32 to one double precision floating-point value in xmm1."
"CVTSI2SD xmm1, r/m64","CVTSQ2SD r/m64, xmm1","cvtsi2sdq r/m64, xmm1","F2 REX.W 0F 2A /r","N.E.","V","SSE2","","","Y","64","Convert one signed quadword integer from r/m64 to one double precision floating-point value in xmm1."
"CVTSI2SS xmm1, r/m32","CVTSL2SS r/m32, xmm1","cvtsi2ssl r/m32, xmm1","F3 0F 2A /r","V","V","SSE","operand16,operand32","","Y","32","Convert one signed doubleword integer from r/m32 to one single precision floating-point value in xmm1."
"CVTSI2SS xmm1, r/m64","CVTSQ2SS r/m64, xmm1","cvtsi2ssq r/m64, xmm1","F3 REX.W 0F 2A /r","N.E.","V","SSE","","","Y","64","Convert one signed quadword integer from r/m64 to one single precision floating-point value in xmm1."
"CVTSS2SD xmm1, xmm2/m32","CVTSS2SD xmm2/m32, xmm1","cvtss2sd xmm2/m32, xmm1","F3 0F 5A /r","V","V","SSE2","","","","","Convert one single precision floating-point value in xmm2/m32 to one double precision floating-point value in xmm1."
"CVTSS2SI r32, xmm1/m32","CVTSS2SL xmm1/m32, r32","cvtss2si xmm1/m32, r32","F3 0F 2D /r","V","V","SSE","operand16,operand32","","Y","32","Convert one single precision floating-point value from xmm1/m32 to one signed doubleword integer in r32."
"CVTSS2SI r64, xmm1/m32","CVTSS2SL xmm1/m32, r64","cvtss2siq xmm1/m32, r64","F3 REX.W 0F 2D /r","N.E.","V","SSE","","","Y","64","Convert one single precision floating-point value from xmm1/m32 to one signed quadword integer in r64."
"CVTTPD2DQ xmm1, xmm2/m128","CVTTPD2PL xmm2/m128, xmm1","cvttpd2dq xmm2/m128, xmm1","66 0F E6 /r","V","V","SSE2","","","","","Convert two packed double precision floating-point values in xmm2/mem to two signed doubleword integers in xmm1 using truncation."
"CVTTPD2PI mm, xmm/m128","CVTTPD2PI xmm/m128, mm","cvttpd2pi xmm/m128, mm","66 0F 2C /r","V","V","","","","","","Convert two packer double precision floating- point values from xmm/m128 to two packed signed doubleword integers in mm using truncation."
"CVTTPS2DQ xmm1, xmm2/m128","CVTTPS2PL xmm2/m128, xmm1","cvttps2dq xmm2/m128, xmm1","F3 0F 5B /r","V","V","SSE2","","","","","Convert four packed single precision floating-point values from xmm2/mem to four packed signed doubleword values in xmm1 using truncation."
"CVTTPS2PI mm, xmm/m64","CVTTPS2PI xmm/m64, mm","cvttps2pi xmm/m64, mm","NP 0F 2C /r","V","V","","","","","","Convert two single precision floating-point values from xmm/m64 to two signed doubleword signed integers in mm using truncation."
"CVTTSD2SI r32, xmm1/m64","CVTTSD2SL xmm1/m64, r32","cvttsd2si xmm1/m64, r32","F2 0F 2C /r","V","V","SSE2","operand16,operand32","","Y","32","Convert one double precision floating-point value from xmm1/m64 to one signed doubleword integer in r32 using truncation."
